target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score
0.9,0.9528301886792453,0.8416666666666667,0.8938053097345132,0.53,0.5340909090909091,0.47,0.5,0.57,0.5795454545454546,0.51,0.5425531914893618,15.923833140864152
0.9083333333333333,0.9454545454545454,0.8666666666666667,0.9043478260869566,0.59,0.6022727272727273,0.53,0.5638297872340425,0.59,0.59375,0.57,0.5816326530612245,14.55357401213144
0.9125,0.9626168224299065,0.8583333333333333,0.9074889867841409,0.605,0.6082474226804123,0.59,0.5989847715736041,0.59,0.5957446808510638,0.56,0.577319587628866,15.528798258809339
0.9083333333333333,0.9622641509433962,0.85,0.9026548672566371,0.61,0.6037735849056604,0.64,0.6213592233009708,0.605,0.6082474226804123,0.59,0.5989847715736041,14.028201406179905
0.9125,0.9459459459459459,0.875,0.9090909090909091,0.57,0.5777777777777777,0.52,0.5473684210526315,0.6,0.6041666666666666,0.58,0.5918367346938774,16.47368375711143
0.875,0.9017857142857143,0.8416666666666667,0.8706896551724138,0.595,0.594059405940594,0.6,0.5970149253731343,0.535,0.5346534653465347,0.54,0.5373134328358209,18.589338431765995
0.8875,0.926605504587156,0.8416666666666667,0.8820960698689956,0.63,0.6477272727272727,0.57,0.6063829787234042,0.565,0.5670103092783505,0.55,0.5583756345177665,18.115086708968544
0.8833333333333333,0.9181818181818182,0.8416666666666667,0.8782608695652174,0.61,0.6078431372549019,0.62,0.6138613861386139,0.625,0.6373626373626373,0.58,0.6073298429319371,12.48812231485257
0.925,0.9553571428571429,0.8916666666666667,0.9224137931034484,0.555,0.5462184873949579,0.65,0.593607305936073,0.545,0.5483870967741935,0.51,0.5284974093264249,17.665090734816076
0.8958333333333334,0.9523809523809523,0.8333333333333334,0.888888888888889,0.565,0.5730337078651685,0.51,0.5396825396825395,0.59,0.5918367346938775,0.58,0.5858585858585857,14.604641893448035
0.9291666666666667,0.9724770642201835,0.8833333333333333,0.925764192139738,0.58,0.5740740740740741,0.62,0.5961538461538461,0.555,0.5567010309278351,0.54,0.5482233502538071,16.11941604244102
0.8958333333333334,0.9439252336448598,0.8416666666666667,0.8898678414096917,0.61,0.6078431372549019,0.62,0.6138613861386139,0.595,0.6067415730337079,0.54,0.5714285714285714,16.163285598223812
0.8958333333333334,0.9357798165137615,0.85,0.8908296943231442,0.565,0.5747126436781609,0.5,0.5347593582887701,0.52,0.5212765957446809,0.49,0.5051546391752578,11.912776307319275
0.9125,0.9459459459459459,0.875,0.9090909090909091,0.555,0.5533980582524272,0.57,0.5615763546798028,0.59,0.59375,0.57,0.5816326530612245,15.019746790365428
0.925,0.9722222222222222,0.875,0.9210526315789473,0.53,0.5333333333333333,0.48,0.505263157894737,0.54,0.5425531914893617,0.51,0.5257731958762887,15.866586056649313
0.9083333333333333,0.9454545454545454,0.8666666666666667,0.9043478260869566,0.555,0.5679012345679012,0.46,0.5082872928176795,0.55,0.5531914893617021,0.52,0.536082474226804,16.995256406168956
0.9416666666666667,0.9649122807017544,0.9166666666666666,0.9401709401709402,0.645,0.6526315789473685,0.62,0.635897435897436,0.58,0.5888888888888889,0.53,0.5578947368421053,12.659728571151655
0.95,0.9736842105263158,0.925,0.9487179487179489,0.65,0.6744186046511628,0.58,0.6236559139784946,0.6,0.6111111111111112,0.55,0.5789473684210527,13.573010060027421
0.8666666666666667,0.9230769230769231,0.8,0.8571428571428571,0.62,0.62,0.62,0.62,0.6,0.6063829787234043,0.57,0.5876288659793814,14.390976841469232
0.9041666666666667,0.9292035398230089,0.875,0.9012875536480688,0.515,0.5145631067961165,0.53,0.5221674876847291,0.48,0.4791666666666667,0.46,0.46938775510204084,13.511318157973914
0.9291666666666667,0.9557522123893806,0.9,0.9270386266094421,0.62,0.62,0.62,0.62,0.62,0.625,0.6,0.6122448979591836,16.351808310893603
0.9125,0.9626168224299065,0.8583333333333333,0.9074889867841409,0.52,0.5212765957446809,0.49,0.5051546391752578,0.5,0.5,0.48,0.4897959183673469,15.595319383837461
0.8791666666666667,0.9174311926605505,0.8333333333333334,0.8733624454148473,0.615,0.6210526315789474,0.59,0.6051282051282052,0.63,0.6413043478260869,0.59,0.6145833333333333,14.93310130170784
0.8708333333333333,0.9158878504672897,0.8166666666666667,0.8634361233480176,0.61,0.6078431372549019,0.62,0.6138613861386139,0.68,0.7045454545454546,0.62,0.6595744680851063,13.863268380687261
0.9083333333333333,0.9537037037037037,0.8583333333333333,0.9035087719298245,0.525,0.5252525252525253,0.52,0.5226130653266332,0.545,0.550561797752809,0.49,0.5185185185185186,12.38197663256968
0.8958333333333334,0.9279279279279279,0.8583333333333333,0.8917748917748917,0.545,0.5473684210526316,0.52,0.5333333333333334,0.575,0.5789473684210527,0.55,0.5641025641025641,18.0895919870126
0.875,0.9166666666666666,0.825,0.8684210526315789,0.675,0.6881720430107527,0.64,0.6632124352331608,0.665,0.6774193548387096,0.63,0.6528497409326425,13.455313714144864
0.9333333333333333,0.9642857142857143,0.9,0.9310344827586207,0.655,0.6666666666666666,0.62,0.6424870466321244,0.585,0.5894736842105263,0.56,0.5743589743589743,16.1723260963101
0.9041666666666667,0.9532710280373832,0.85,0.8986784140969163,0.55,0.5510204081632653,0.54,0.5454545454545455,0.535,0.5376344086021505,0.5,0.5181347150259067,13.538614428136649
0.8958333333333334,0.9203539823008849,0.8666666666666667,0.8927038626609441,0.52,0.52,0.52,0.52,0.58,0.5833333333333334,0.56,0.5714285714285714,13.368582174967157
0.9125,0.9541284403669725,0.8666666666666667,0.9082969432314412,0.61,0.5982142857142857,0.67,0.6320754716981132,0.545,0.5454545454545454,0.54,0.542713567839196,17.075592279279757
0.9333333333333333,0.956140350877193,0.9083333333333333,0.9316239316239316,0.645,0.6593406593406593,0.6,0.6282722513089005,0.67,0.67,0.67,0.67,13.247022879662092
0.9083333333333333,0.9375,0.875,0.9051724137931034,0.535,0.5360824742268041,0.52,0.5279187817258884,0.56,0.5625,0.54,0.5510204081632654,13.685961474676887
0.9208333333333333,0.9469026548672567,0.8916666666666667,0.9184549356223176,0.68,0.68,0.68,0.68,0.655,0.6597938144329897,0.64,0.6497461928934011,15.449057724538928
0.9083333333333333,0.9454545454545454,0.8666666666666667,0.9043478260869566,0.57,0.57,0.57,0.57,0.61,0.6170212765957447,0.58,0.5979381443298969,13.038602262483469
0.9208333333333333,0.9469026548672567,0.8916666666666667,0.9184549356223176,0.76,0.776595744680851,0.73,0.7525773195876287,0.745,0.7525773195876289,0.73,0.7411167512690355,12.801076201288405
0.9041666666666667,0.944954128440367,0.8583333333333333,0.8995633187772926,0.65,0.65,0.65,0.65,0.615,0.6210526315789474,0.59,0.6051282051282052,13.257789728882276
0.9166666666666666,0.9464285714285714,0.8833333333333333,0.9137931034482758,0.61,0.6222222222222222,0.56,0.5894736842105264,0.65,0.6595744680851063,0.62,0.6391752577319586,14.00384872366656
0.9,0.9444444444444444,0.85,0.8947368421052632,0.6,0.5943396226415094,0.63,0.6116504854368932,0.61,0.6170212765957447,0.58,0.5979381443298969,14.327482265338237
0.8875,0.9345794392523364,0.8333333333333334,0.8810572687224669,0.585,0.5858585858585859,0.58,0.5829145728643216,0.63,0.6413043478260869,0.59,0.6145833333333333,14.440822083025278
0.875,0.9245283018867925,0.8166666666666667,0.8672566371681416,0.46,0.46078431372549017,0.47,0.46534653465346537,0.54,0.5416666666666666,0.52,0.5306122448979592,17.703809888451733
0.9375,0.9646017699115044,0.9083333333333333,0.9356223175965666,0.6,0.5943396226415094,0.63,0.6116504854368932,0.54,0.54,0.54,0.54,17.07969070317143
0.9208333333333333,0.9719626168224299,0.8666666666666667,0.9162995594713657,0.66,0.6777777777777778,0.61,0.6421052631578946,0.625,0.6344086021505376,0.59,0.6113989637305699,17.533792388106026
0.8958333333333334,0.905982905982906,0.8833333333333333,0.8945147679324895,0.63,0.6382978723404256,0.6,0.6185567010309279,0.58,0.5869565217391305,0.54,0.5625000000000001,15.259357354127033
0.8625,0.8990825688073395,0.8166666666666667,0.8558951965065502,0.59,0.5957446808510638,0.56,0.577319587628866,0.65,0.6666666666666666,0.6,0.631578947368421,10.283825660705217
0.9291666666666667,0.9904761904761905,0.8666666666666667,0.9244444444444445,0.48,0.4803921568627451,0.49,0.4851485148514851,0.5,0.5,0.46,0.4791666666666667,14.036682130365737
0.9166666666666666,0.9716981132075472,0.8583333333333333,0.911504424778761,0.535,0.5327102803738317,0.57,0.5507246376811593,0.505,0.5054945054945055,0.46,0.4816753926701571,14.015192663225955
0.9,0.9444444444444444,0.85,0.8947368421052632,0.495,0.49504950495049505,0.5,0.4975124378109453,0.485,0.4842105263157895,0.46,0.47179487179487184,16.513569523393883
0.9041666666666667,0.944954128440367,0.8583333333333333,0.8995633187772926,0.565,0.5670103092783505,0.55,0.5583756345177665,0.505,0.5052631578947369,0.48,0.4923076923076923,15.381480861470251
0.8791666666666667,0.8956521739130435,0.8583333333333333,0.8765957446808511,0.625,0.6436781609195402,0.56,0.5989304812834224,0.585,0.5894736842105263,0.56,0.5743589743589743,14.570581504539648
0.9,0.9285714285714286,0.8666666666666667,0.896551724137931,0.535,0.5368421052631579,0.51,0.523076923076923,0.6,0.6086956521739131,0.56,0.5833333333333334,13.626193168109085
