target_accuracy,target_f1,source_accuracy,source_f1,trans_source_accuracy,trans_source_f1
0.95,0.9487179487179489,0.445,0.4739336492890995,0.5,0.5098039215686274
0.9541666666666667,0.9531914893617022,0.285,0.3222748815165877,0.5,0.4845360824742268
0.9541666666666667,0.9527896995708154,0.53,0.5204081632653061,0.55,0.536082474226804
0.9625,0.9620253164556962,0.56,0.5510204081632654,0.55,0.5408163265306124
0.975,0.9743589743589743,0.515,0.5025641025641027,0.49,0.48484848484848486
0.9291666666666667,0.9270386266094421,0.5,0.5098039215686274,0.495,0.47120418848167545
0.95,0.9478260869565217,0.335,0.35748792270531393,0.41,0.3979591836734694
0.95,0.9491525423728815,0.54,0.5157894736842104,0.56,0.5555555555555555
0.9416666666666667,0.9396551724137931,0.51,0.4842105263157895,0.465,0.45128205128205123
0.9458333333333333,0.9446808510638298,0.46,0.47058823529411764,0.555,0.5572139303482587
0.9166666666666666,0.9137931034482758,0.505,0.4974619289340101,0.565,0.5628140703517588
0.9375,0.9361702127659574,0.49,0.4631578947368421,0.525,0.5128205128205129
0.9416666666666667,0.9391304347826087,0.53,0.53,0.495,0.5024630541871922
0.9333333333333333,0.9322033898305084,0.6,0.6,0.555,0.5482233502538071
0.95,0.9491525423728815,0.295,0.3561643835616438,0.38,0.38613861386138615
0.9708333333333333,0.9699570815450643,0.435,0.43781094527363185,0.5,0.4845360824742268
0.9666666666666667,0.9655172413793104,0.635,0.6473429951690821,0.62,0.6122448979591836
0.9166666666666666,0.9145299145299146,0.415,0.43478260869565216,0.52,0.52
0.9458333333333333,0.9446808510638298,0.665,0.6598984771573604,0.665,0.6564102564102564
0.9458333333333333,0.944206008583691,0.47,0.4479166666666667,0.495,0.4766839378238342
0.9458333333333333,0.9446808510638298,0.45,0.47619047619047616,0.525,0.5128205128205129
0.9125,0.9082969432314412,0.515,0.49214659685863876,0.52,0.4999999999999999
0.9333333333333333,0.9316239316239316,0.415,0.45070422535211263,0.52,0.52
0.9541666666666667,0.9531914893617022,0.37,0.4220183486238532,0.495,0.4975124378109453
0.9583333333333334,0.9572649572649572,0.6,0.574468085106383,0.61,0.59375
0.9125,0.9121338912133891,0.375,0.3523316062176166,0.46,0.45454545454545453
0.9333333333333333,0.9304347826086957,0.675,0.6766169154228856,0.665,0.6455026455026455
0.95,0.9491525423728815,0.42,0.4313725490196078,0.585,0.5743589743589743
0.9416666666666667,0.9411764705882353,0.445,0.4884792626728111,0.5,0.4897959183673469
0.9333333333333333,0.9316239316239316,0.535,0.5592417061611374,0.64,0.6363636363636364
0.9666666666666667,0.9663865546218487,0.68,0.6831683168316831,0.66,0.6494845360824743
0.9208333333333333,0.9177489177489178,0.665,0.6298342541436465,0.655,0.6424870466321244
0.9541666666666667,0.9539748953974896,0.38,0.34736842105263155,0.43,0.4123711340206186
0.9416666666666667,0.9401709401709402,0.34,0.3714285714285714,0.425,0.416243654822335
0.9458333333333333,0.9437229437229437,0.405,0.3897435897435898,0.49,0.4574468085106383
0.9583333333333334,0.9572649572649572,0.6,0.5698924731182796,0.58,0.5757575757575758
0.925,0.9230769230769231,0.39,0.3775510204081633,0.47,0.45918367346938777
0.9375,0.9356223175965666,0.37,0.3636363636363636,0.455,0.43523316062176165
0.9458333333333333,0.944206008583691,0.555,0.586046511627907,0.625,0.6192893401015229
0.9458333333333333,0.944206008583691,0.435,0.44878048780487806,0.575,0.5595854922279794
0.9333333333333333,0.9304347826086957,0.485,0.4824120603015075,0.47,0.4536082474226804
0.9541666666666667,0.9523809523809523,0.705,0.700507614213198,0.66,0.6565656565656566
0.9416666666666667,0.9396551724137931,0.415,0.4,0.43,0.4356435643564357
0.95,0.9482758620689654,0.47,0.4479166666666667,0.515,0.5076142131979695
0.9375,0.9361702127659574,0.355,0.39436619718309857,0.465,0.45128205128205123
0.9375,0.9361702127659574,0.38,0.3673469387755102,0.48,0.4583333333333333
0.9458333333333333,0.9446808510638298,0.545,0.5380710659898477,0.52,0.4999999999999999
0.9375,0.9356223175965666,0.59,0.5940594059405941,0.64,0.6250000000000001
0.9583333333333334,0.9572649572649572,0.53,0.5104166666666666,0.595,0.6009852216748768
0.9416666666666667,0.9401709401709402,0.705,0.7035175879396985,0.64,0.6326530612244898
0.9541666666666667,0.9531914893617022,0.7,0.7,0.595,0.5846153846153846
0.9458333333333333,0.9437229437229437,0.515,0.4974093264248704,0.505,0.4923076923076923
0.9541666666666667,0.9535864978902954,0.47,0.4903846153846154,0.52,0.5294117647058824
0.95,0.9482758620689654,0.56,0.56,0.565,0.5538461538461539
0.975,0.9743589743589743,0.435,0.43781094527363185,0.485,0.47179487179487184
0.9625,0.9617021276595745,0.39,0.41904761904761906,0.48,0.48
0.9625,0.9617021276595745,0.515,0.5314009661835749,0.565,0.5583756345177665
0.9583333333333334,0.956896551724138,0.4,0.4117647058823529,0.485,0.4824120603015075
0.925,0.9217391304347826,0.35,0.38679245283018865,0.45,0.4270833333333333
0.95,0.9491525423728815,0.255,0.2660098522167488,0.425,0.42786069651741293
0.9375,0.9361702127659574,0.655,0.6461538461538461,0.67,0.6562500000000001
0.9541666666666667,0.9527896995708154,0.5,0.537037037037037,0.555,0.5658536585365854
0.9458333333333333,0.9437229437229437,0.545,0.5645933014354066,0.585,0.5699481865284974
0.9583333333333334,0.956896551724138,0.51,0.51,0.555,0.5388601036269429
0.9541666666666667,0.9531914893617022,0.51,0.49484536082474223,0.535,0.5181347150259067
0.9541666666666667,0.9523809523809523,0.42,0.46296296296296297,0.465,0.45128205128205123
0.9458333333333333,0.944206008583691,0.305,0.3766816143497758,0.425,0.42211055276381915
0.9416666666666667,0.9406779661016949,0.355,0.37681159420289856,0.45,0.4387755102040816
0.9416666666666667,0.9401709401709402,0.4,0.43396226415094336,0.425,0.41025641025641024
